takeoffdate	landingdate	airlineMarketing	airlineOperator	airlineOwner	airportOrg	orgLAT	orgLON	airportDst	desLAT	desLON	ACtype	takeOffTime	landingTime	durationH	takeOffMinute	landingMinute
2021/03/08 15:36	2021/03/08 15:51	all	all	all	gcp+us-west4	36.1672559	-115.1485163	azure+brazilsouth	-23.5506507	-46.6333824	388	15:36:00	15:51:00	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	linode+eu-central	50.1188	8.6843	azure+australiasoutheast	-31.8759835	147.2869493	388	15:36:00	15:51:00	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	gcp+asia-southeast1	1.3396365	103.7073387	vultr+dfw	32.7762719	-96.7968559	388	15:36:00	15:51:00	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	linode	linode	linode	linode+ap-west	19.0748	72.8856	linode+ap-northeast	35.685	139.7514	388	15:36:00	15:51:00	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	aws+eu-west-1	53.3331	-6.2489	vultr+cdg	48.8566969	2.3514616	388	15:36:01	15:51:01	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	azure	azure	azure	azure+germanywestcentral	50.1106444	8.6820917	azure+japanwest	34.6198813	135.490357	388	15:36:01	15:51:01	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	digitalocean+sgp1	1.357107	103.8194992	gcp+us-west1	45.6015056	-121.1841587	388	15:36:01	15:51:01	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	gcp+asia-southeast2	-6.1753942	106.827183	azure+koreacentral	37.5666791	126.9782914	388	15:36:01	15:51:01	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	gcp+europe-west6	47.3744489	8.5410422	vultr+sea	47.6038321	-122.3300624	388	15:36:01	15:51:01	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	azure+australiacentral	-35.2975906	149.1012676	vultr+fra	50.1106444	8.6820917	388	15:36:01	15:51:01	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	gcp	gcp	gcp	gcp+southamerica-east1	-23.5324859	-46.7916801	gcp+us-west3	40.7596198	-111.8867975	388	15:36:01	15:51:01	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	gcp+asia-southeast2	-6.1753942	106.827183	azure+australiasoutheast	-31.8759835	147.2869493	388	15:36:02	15:51:02	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	linode+us-east	40.7356	-74.1723	aws+sa-east-1	-23.5475	-46.6361	388	15:36:02	15:51:02	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	linode+eu-west	51.5164	-0.093	vultr+ord	41.8755616	-87.6244212	388	15:36:02	15:51:02	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	gcp+us-west4	36.1672559	-115.1485163	aws+eu-central-1	50.1188	8.6843	388	15:36:02	15:51:02	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	azure+switzerlandnorth	47.3744489	8.5410422	vultr+lhr	51.5073219	-0.1276474	388	15:36:02	15:51:02	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	aws+us-east-2	39.9653	-83.0235	vultr+nrt	35.6828387	139.7594549	388	15:36:02	15:51:02	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	gcp+asia-east1	24.0755667	120.5444667	azure+southafricanorth	-26.205	28.049722	388	15:36:02	15:51:02	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	azure	azure	azure	azure+koreacentral	37.5666791	126.9782914	azure+norwayeast	59.9133301	10.7389701	388	15:36:03	15:51:03	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	gcp+asia-east1	24.0755667	120.5444667	vultr+icn	37.5666791	126.9782914	388	15:36:03	15:51:03	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	digitalocean+lon1	51.5073219	-0.1276474	vultr+yto	43.6534817	-79.3839347	388	15:36:03	15:51:03	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	aws	aws	aws	aws+eu-west-2	51.5164	-0.093	aws+eu-west-2	51.5164	-0.093	388	15:36:03	15:51:03	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	vultr	vultr	vultr	vultr+lax	34.0536909	-118.242766	vultr+syd	-33.8548157	151.2164539	388	15:36:03	15:51:03	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	linode+ap-south	1.2929	103.8547	aws+ap-northeast-1	35.685	139.7514	388	15:36:03	15:51:03	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	gcp	gcp	gcp	gcp+australia-southeast1	-33.8548157	151.2164539	gcp+us-west4	36.1672559	-115.1485163	388	15:36:03	15:51:03	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	azure	azure	azure	azure+uaenorth	25.0750095	55.18876088183319	azure+ukwest	51.4816546	-3.1791934	388	15:36:04	15:51:04	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	aws+sa-east-1	-23.5475	-46.6361	vultr+yto	43.6534817	-79.3839347	388	15:36:04	15:51:04	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	digitalocean+sgp1	1.357107	103.8194992	azure+canadacentral	43.6534817	-79.3839347	388	15:36:04	15:51:04	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	digitalocean+ams3	52.3727598	4.8936041	aws+us-west-1	37.3388	-121.8914	388	15:36:04	15:51:04	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	azure+westus2	47.2342997	-119.8525504	aws+us-east-2	39.9653	-83.0235	388	15:36:04	15:51:04	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	gcp	gcp	gcp	gcp+asia-east2	22.2793278	114.1628131	gcp+asia-southeast1	1.3396365	103.7073387	388	15:36:04	15:51:04	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	gcp+southamerica-east1	-23.5324859	-46.7916801	azure+koreacentral	37.5666791	126.9782914	388	15:36:04	15:51:04	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	aws	aws	aws	aws+us-west-1	37.3388	-121.8914	aws+sa-east-1	-23.5475	-46.6361	388	15:36:05	15:51:05	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	azure+westus2	47.2342997	-119.8525504	vultr+ams	52.3727598	4.8936041	388	15:36:05	15:51:05	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	digitalocean+nyc3	40.7127281	-74.0060152	azure+canadaeast	46.8259601	-71.2352226	388	15:36:05	15:51:05	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	linode+ap-south	1.2929	103.8547	vultr+sgp	1.357107	103.8194992	388	15:36:05	15:51:05	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	azure+canadacentral	43.6534817	-79.3839347	aws+ca-central-1	45.4995	-73.5848	388	15:36:05	15:51:05	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	azure+eastus2	36.6676446	-78.3875054	aws+eu-west-3	48.8607	2.3281	388	15:36:05	15:51:05	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	aws+us-east-1	39.0481	-77.4728	vultr+sjc	37.4429964	-122.1545229	388	15:36:05	15:51:05	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	digitalocean+tor1	43.6534817	-79.3839347	gcp+asia-southeast1	1.3396365	103.7073387	388	15:36:06	15:51:06	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	digitalocean+sgp1	1.357107	103.8194992	vultr+lhr	51.5073219	-0.1276474	388	15:36:06	15:51:06	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	azure+centralindia	18.521428	73.8544541	aws+eu-west-1	53.3331	-6.2489	388	15:36:06	15:51:06	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	linode+eu-west	51.5164	-0.093	gcp+asia-northeast1	35.6828387	139.7594549	388	15:36:06	15:51:06	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	azure	azure	azure	azure+canadacentral	43.6534817	-79.3839347	azure+westus	37.3361905	-121.890583	388	15:36:06	15:51:06	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	linode+eu-west	51.5164	-0.093	gcp+asia-southeast2	-6.1753942	106.827183	388	15:36:06	15:51:06	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	gcp+southamerica-east1	-23.5324859	-46.7916801	azure+westeurope	52.3727598	4.8936041	388	15:36:06	15:51:06	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	azure+uaenorth	25.0750095	55.18876088183319	vultr+fra	50.1106444	8.6820917	388	15:36:07	15:51:07	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	azure	azure	azure	azure+australiacentral	-35.2975906	149.1012676	azure+koreacentral	37.5666791	126.9782914	388	15:36:07	15:51:07	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	gcp+us-west2	34.0536909	-118.242766	aws+ca-central-1	45.4995	-73.5848	388	15:36:07	15:51:07	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	azure+germanywestcentral	50.1106444	8.6820917	vultr+sgp	1.357107	103.8194992	388	15:36:07	15:51:07	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	digitalocean+fra1	50.1106444	8.6820917	azure+eastus	38.713452	-78.159444	388	15:36:07	15:51:07	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	azure+germanywestcentral	50.1106444	8.6820917	aws+us-west-1	37.3388	-121.8914	388	15:36:07	15:51:07	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	digitalocean+sfo3	37.7790262	-122.4199061	azure+brazilsouth	-23.5506507	-46.6333824	388	15:36:07	15:51:07	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	gcp+asia-northeast1	35.6828387	139.7594549	azure+westus	37.3361905	-121.890583	388	15:36:08	15:51:08	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	gcp+asia-east1	24.0755667	120.5444667	azure+northcentralus	41.8755616	-87.6244212	388	15:36:08	15:51:08	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	azure+japaneast	35.6828387	139.7594549	vultr+ewr	40.0757384	-74.4041622	388	15:36:08	15:51:08	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	gcp+europe-west6	47.3744489	8.5410422	aws+us-east-1	39.0481	-77.4728	388	15:36:08	15:51:08	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	digitalocean+sfo3	37.7790262	-122.4199061	aws+eu-west-2	51.5164	-0.093	388	15:36:08	15:51:08	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	linode+ca-central	43.6655	-79.4204	aws+ap-southeast-2	-33.8591	151.2002	388	15:36:08	15:51:08	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	linode+us-west	37.5625	-122.0004	gcp+us-west2	34.0536909	-118.242766	388	15:36:09	15:51:09	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	digitalocean+fra1	50.1106444	8.6820917	azure+uaenorth	25.0750095	55.18876088183319	388	15:36:09	15:51:09	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	azure+uksouth	51.5073219	-0.1276474	vultr+ewr	40.0757384	-74.4041622	388	15:36:09	15:51:09	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	azure+australiaeast	-31.8759835	147.2869493	aws+ap-southeast-2	-33.8591	151.2002	388	15:36:09	15:51:09	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	azure+uaenorth	25.0750095	55.18876088183319	aws+us-west-1	37.3388	-121.8914	388	15:36:09	15:51:09	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	linode+us-central	32.9473	-96.7028	vultr+nrt	35.6828387	139.7594549	388	15:36:09	15:51:09	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	gcp+asia-northeast3	37.5666791	126.9782914	vultr+dfw	32.7762719	-96.7968559	388	15:36:10	15:51:10	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	gcp+us-west1	45.6015056	-121.1841587	azure+eastus	38.713452	-78.159444	388	15:36:10	15:51:10	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	azure	azure	azure	azure+japaneast	35.6828387	139.7594549	azure+westus	37.3361905	-121.890583	388	15:36:10	15:51:10	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	gcp+europe-west1	50.4477484	3.8195241	azure+southcentralus	29.4246002	-98.4951405	388	15:36:10	15:51:10	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	azure+australiaeast	-31.8759835	147.2869493	aws+eu-west-2	51.5164	-0.093	388	15:36:10	15:51:10	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	aws+ap-northeast-2	37.4562	126.7288	vultr+dfw	32.7762719	-96.7968559	388	15:36:11	15:51:11	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	azure+westus2	47.2342997	-119.8525504	vultr+yto	43.6534817	-79.3839347	388	15:36:11	15:51:11	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	linode+eu-central	50.1188	8.6843	digitalocean+lon1	51.5073219	-0.1276474	388	15:36:11	15:51:11	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	aws+sa-east-1	-23.5475	-46.6361	vultr+ams	52.3727598	4.8936041	388	15:36:11	15:51:11	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	azure+southafricanorth	-26.205	28.049722	vultr+sgp	1.357107	103.8194992	388	15:36:11	15:51:11	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	digitalocean+ams3	52.3727598	4.8936041	azure+westus2	47.2342997	-119.8525504	388	15:36:12	15:51:12	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	linode+us-central	32.9473	-96.7028	digitalocean+nyc3	40.7127281	-74.0060152	388	15:36:12	15:51:12	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	digitalocean+nyc3	40.7127281	-74.0060152	gcp+asia-northeast3	37.5666791	126.9782914	388	15:36:12	15:51:12	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	azure+australiasoutheast	-31.8759835	147.2869493	aws+ap-northeast-1	35.685	139.7514	388	15:36:12	15:51:12	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	gcp+us-west4	36.1672559	-115.1485163	vultr+sgp	1.357107	103.8194992	388	15:36:12	15:51:12	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	gcp	gcp	gcp	gcp+europe-west3	50.1106444	8.6820917	gcp+us-east1	33.1960027	-80.0131374	388	15:36:12	15:51:12	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	linode+ap-northeast	35.685	139.7514	gcp+europe-west1	50.4477484	3.8195241	388	15:36:13	15:51:13	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	linode+eu-central	50.1188	8.6843	azure+ukwest	51.4816546	-3.1791934	388	15:36:13	15:51:13	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	linode+ap-west	19.0748	72.8856	azure+eastasia	22.2793278	114.1628131	388	15:36:13	15:51:13	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	linode+ap-northeast	35.685	139.7514	aws+eu-central-1	50.1188	8.6843	388	15:36:13	15:51:13	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	gcp+us-west2	34.0536909	-118.242766	aws+eu-west-1	53.3331	-6.2489	388	15:36:14	15:51:14	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	azure+northcentralus	41.8755616	-87.6244212	aws+eu-west-1	53.3331	-6.2489	388	15:36:14	15:51:14	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	azure+koreasouth	35.1799528	129.0752365	vultr+sea	47.6038321	-122.3300624	388	15:36:14	15:51:14	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	azure+uaenorth	25.0750095	55.18876088183319	vultr+ams	52.3727598	4.8936041	388	15:36:14	15:51:14	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	gcp+europe-west2	51.5073219	-0.1276474	vultr+fra	50.1106444	8.6820917	388	15:36:14	15:51:14	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	gcp+us-west2	34.0536909	-118.242766	azure+northeurope	53.3497645	-6.2602732	388	15:36:14	15:51:14	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	digitalocean+lon1	51.5073219	-0.1276474	azure+australiasoutheast	-31.8759835	147.2869493	388	15:36:14	15:51:14	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	gcp+asia-northeast1	35.6828387	139.7594549	aws+eu-west-3	48.8607	2.3281	388	15:36:15	15:51:15	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	azure	azure	azure	azure+canadaeast	46.8259601	-71.2352226	azure+japaneast	35.6828387	139.7594549	388	15:36:15	15:51:15	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	linode+eu-central	50.1188	8.6843	digitalocean+blr1	12.9791198	77.5912997	388	15:36:15	15:51:15	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	aws+eu-west-1	53.3331	-6.2489	vultr+syd	-33.8548157	151.2164539	388	15:36:15	15:51:15	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	gcp+asia-southeast2	-6.1753942	106.827183	aws+eu-west-1	53.3331	-6.2489	388	15:36:15	15:51:15	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	azure+centralus	41.5910323	-93.6046655	vultr+ewr	40.0757384	-74.4041622	388	15:36:16	15:51:16	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	vultr	vultr	vultr	vultr+nrt	35.6828387	139.7594549	vultr+sea	47.6038321	-122.3300624	388	15:36:16	15:51:16	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	linode+ap-west	19.0748	72.8856	azure+koreacentral	37.5666791	126.9782914	388	15:36:16	15:51:16	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	digitalocean+fra1	50.1106444	8.6820917	aws+us-west-1	37.3388	-121.8914	388	15:36:16	15:51:16	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	azure+australiaeast	-31.8759835	147.2869493	aws+sa-east-1	-23.5475	-46.6361	388	15:36:16	15:51:16	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	gcp+us-west2	34.0536909	-118.242766	azure+eastus	38.713452	-78.159444	388	15:36:16	15:51:16	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	digitalocean+tor1	43.6534817	-79.3839347	azure+southafricanorth	-26.205	28.049722	388	15:36:17	15:51:17	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	azure+canadaeast	46.8259601	-71.2352226	aws+eu-west-2	51.5164	-0.093	388	15:36:17	15:51:17	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	gcp+asia-northeast3	37.5666791	126.9782914	azure+australiacentral	-35.2975906	149.1012676	388	15:36:17	15:51:17	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	digitalocean+sgp1	1.357107	103.8194992	azure+eastasia	22.2793278	114.1628131	388	15:36:17	15:51:17	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	linode+eu-central	50.1188	8.6843	digitalocean+nyc3	40.7127281	-74.0060152	388	15:36:17	15:51:17	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	azure	azure	azure	azure+australiacentral	-35.2975906	149.1012676	azure+canadaeast	46.8259601	-71.2352226	388	15:36:18	15:51:18	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	azure	azure	azure	azure+switzerlandnorth	47.3744489	8.5410422	azure+ukwest	51.4816546	-3.1791934	388	15:36:18	15:51:18	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	linode+ca-central	43.6655	-79.4204	azure+koreacentral	37.5666791	126.9782914	388	15:36:18	15:51:18	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	azure+centralus	41.5910323	-93.6046655	vultr+mia	25.7741728	-80.19362	388	15:36:18	15:51:18	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	aws	aws	aws	aws+us-west-1	37.3388	-121.8914	aws+us-west-1	37.3388	-121.8914	388	15:36:18	15:51:18	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	linode+ap-northeast	35.685	139.7514	vultr+ord	41.8755616	-87.6244212	388	15:36:18	15:51:18	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	aws+ap-northeast-1	35.685	139.7514	vultr+dfw	32.7762719	-96.7968559	388	15:36:19	15:51:19	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	gcp+europe-west6	47.3744489	8.5410422	azure+canadaeast	46.8259601	-71.2352226	388	15:36:19	15:51:19	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	digitalocean+lon1	51.5073219	-0.1276474	aws+sa-east-1	-23.5475	-46.6361	388	15:36:19	15:51:19	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	azure+eastus	38.713452	-78.159444	vultr+sjc	37.4429964	-122.1545229	388	15:36:19	15:51:19	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	digitalocean+tor1	43.6534817	-79.3839347	gcp+asia-east1	24.0755667	120.5444667	388	15:36:19	15:51:19	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	digitalocean+ams3	52.3727598	4.8936041	gcp+us-east1	33.1960027	-80.0131374	388	15:36:19	15:51:19	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	gcp+europe-west2	51.5073219	-0.1276474	vultr+dfw	32.7762719	-96.7968559	388	15:36:20	15:51:20	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	gcp+asia-southeast1	1.3396365	103.7073387	aws+eu-west-3	48.8607	2.3281	388	15:36:20	15:51:20	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	gcp+us-west3	40.7596198	-111.8867975	vultr+ams	52.3727598	4.8936041	388	15:36:20	15:51:20	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	azure+koreacentral	37.5666791	126.9782914	aws+us-east-2	39.9653	-83.0235	388	15:36:20	15:51:20	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	gcp+us-west1	45.6015056	-121.1841587	aws+eu-central-1	50.1188	8.6843	388	15:36:20	15:51:20	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	linode+us-west	37.5625	-122.0004	azure+northeurope	53.3497645	-6.2602732	388	15:36:20	15:51:20	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	gcp	gcp	gcp	gcp+asia-northeast1	35.6828387	139.7594549	gcp+asia-southeast2	-6.1753942	106.827183	388	15:36:21	15:51:21	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	linode+ca-central	43.6655	-79.4204	azure+centralus	41.5910323	-93.6046655	388	15:36:21	15:51:21	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	linode+ap-south	1.2929	103.8547	azure+eastus2	36.6676446	-78.3875054	388	15:36:21	15:51:21	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	gcp+us-west1	45.6015056	-121.1841587	azure+australiasoutheast	-31.8759835	147.2869493	388	15:36:21	15:51:21	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	gcp+us-west3	40.7596198	-111.8867975	vultr+syd	-33.8548157	151.2164539	388	15:36:21	15:51:21	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	aws	aws	aws	aws+ap-southeast-2	-33.8591	151.2002	aws+ap-northeast-1	35.685	139.7514	388	15:36:21	15:51:21	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	gcp+asia-northeast3	37.5666791	126.9782914	azure+japaneast	35.6828387	139.7594549	388	15:36:21	15:51:21	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	azure+francecentral	48.8566969	2.3514616	vultr+ord	41.8755616	-87.6244212	388	15:36:22	15:51:22	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	linode+us-west	37.5625	-122.0004	gcp+asia-east2	22.2793278	114.1628131	388	15:36:22	15:51:22	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	linode+us-east	40.7356	-74.1723	azure+ukwest	51.4816546	-3.1791934	388	15:36:22	15:51:22	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	gcp+northamerica-northeast1	45.4972159	-73.6103642	vultr+icn	37.5666791	126.9782914	388	15:36:22	15:51:22	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	digitalocean+sgp1	1.357107	103.8194992	vultr+ewr	40.0757384	-74.4041622	388	15:36:22	15:51:22	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	gcp+europe-west3	50.1106444	8.6820917	vultr+sgp	1.357107	103.8194992	388	15:36:22	15:51:22	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	azure	azure	azure	azure+northcentralus	41.8755616	-87.6244212	azure+southcentralus	29.4246002	-98.4951405	388	15:36:23	15:51:23	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	linode+ap-south	1.2929	103.8547	aws+ap-northeast-2	37.4562	126.7288	388	15:36:23	15:51:23	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	gcp	gcp	gcp	gcp+asia-northeast3	37.5666791	126.9782914	gcp+us-west3	40.7596198	-111.8867975	388	15:36:23	15:51:23	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	gcp	gcp	gcp	gcp+us-east1	33.1960027	-80.0131374	gcp+us-west3	40.7596198	-111.8867975	388	15:36:23	15:51:23	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	gcp+asia-east1	24.0755667	120.5444667	azure+koreacentral	37.5666791	126.9782914	388	15:36:23	15:51:23	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	linode+ap-south	1.2929	103.8547	azure+northeurope	53.3497645	-6.2602732	388	15:36:24	15:51:24	0:15:00	51	66
2021/03/08 15:36	2021/03/08 15:51	all	all	all	azure+norwayeast	59.9133301	10.7389701	vultr+ams	52.3727598	4.8936041	388	15:36:24	15:51:24	0:15:00	51	66
